mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__ridge__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,mean_test_mae_kb,padd,model,stage,train_end,param_model__polynomialfeatures__degree,param_model__splinetransformer__degree,param_model__splinetransformer__n_knots,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,param_model__learning_rate,param_model__reg_lambda,param_model__regressor__mlpregressor__alpha,param_model__regressor__mlpregressor__hidden_layer_sizes,param_model__weights,param_model__regressor__huberregressor__alpha,param_model__regressor__huberregressor__epsilon
0.020432114601135254,0.014613940862146244,0.0010496854782104492,0.0006616281305419535,1000.0,"{""ridge__alpha"": 1000}",-1595.5147397878454,-783.9727581374269,-685.9630992976097,-1016.7257754657354,-1080.9467885684373,-835.8359756066022,-2287.55157509301,-1510.2030527438267,-1545.6731879435488,-916.5846621148745,-1225.8971614758916,473.9435615285361,3,-1096.526592286636,-1297.545949055717,-1145.080951809041,-1042.0032971961643,-1037.6751465696075,-1040.002670535511,-1012.2439738262826,-1161.0785928321625,-1193.6771090014754,-1223.6705321151187,-1124.9504815227715,90.10698852701248,1225.8971614758916,1,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.028737401962280272,0.02416078542267037,0.001081228256225586,0.0006776898452897933,0.01,"{""ridge__alpha"": 0.01}",-8486.799472690855,-8707.726989797644,-6852.76500172705,-2841.6281299070297,-5111.116607463285,-4891.9096996828775,-3625.8922441413315,-6090.550158635154,-3466.4335033811367,-5042.506616978056,-5511.732842440442,1919.185959027116,6,-1361.4651186424812,-1702.7538726748903,-2062.12813549414,-2120.6052212109607,-2189.2738555777823,-2343.677940764871,-2614.239578090411,-2580.5435391750093,-2950.1293529156487,-2933.45781944697,-2285.8274433993165,483.72138396232384,5511.732842440442,2,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.031414365768432616,0.02370866338984181,0.0008201360702514649,4.0889787244640436e-05,0.1,"{""ridge__alpha"": 0.1}",-8208.710390198969,-8502.157585234976,-6606.908888638567,-2829.6123694786725,-5054.391925848239,-4898.385718197455,-3665.974354496922,-6054.5881166924855,-3462.9157763984526,-5036.545393955749,-5432.019051914049,1823.6307764946546,5,-1376.534736869846,-1700.2488555308453,-2066.329646150477,-2120.3009607811873,-2189.033428777821,-2346.657507567691,-2622.9090210054364,-2588.306546555996,-2949.159802984528,-2932.883103507113,-2289.236360973094,481.8771029322822,5432.019051914049,2,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.031755471229553224,0.023337343814237847,0.0019520998001098632,0.0023485224408674294,1.0,"{""ridge__alpha"": 1}",-6327.904638550476,-6464.052634918251,-4518.271385986112,-2732.7057243339505,-4579.562871333237,-4885.723657788608,-3471.442172945092,-6063.131151423634,-3437.5282218209736,-5015.282471333703,-4749.560493043404,1214.5115116515371,4,-1391.9083131731184,-1822.07733478221,-2118.941052487036,-2120.5449254995156,-2183.000750674509,-2346.884959722589,-2617.258444203932,-2589.175795735163,-2945.089012496084,-2933.0067993668017,-2306.7887388140957,462.0136588068625,4749.560493043404,2,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.019575119018554688,0.013590633828678892,0.0013130426406860352,0.0013932775623128851,10.0,"{""ridge__alpha"": 10}",-3904.0403589230273,-2949.8818812912964,-1969.055965832973,-2644.0858578098405,-3306.3546575878763,-4788.042829949354,-3025.260350187188,-6159.560346148394,-3152.2202738584883,-4974.264672644854,-3687.2767194233297,1203.3756852121553,2,-1523.4308116160526,-2270.2485160678934,-2241.776498179288,-2143.1174720076806,-2199.154265947316,-2352.284102906391,-2581.406394961007,-2588.781298406135,-2940.72491828551,-2931.446508864433,-2377.2370787241703,394.5924602669244,3687.2767194233297,2,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.027987289428710937,0.016716435109031907,0.0021030664443969726,0.00338451204301504,100.0,"{""ridge__alpha"": 100}",-3349.7559011331323,-2390.006419298579,-2130.218156495255,-2904.1520188596323,-3305.026534252135,-4704.996915336261,-2855.0020314550293,-6603.459711737901,-2985.9680300851333,-4865.420993191205,-3609.400671184426,1305.0835689784712,1,-2251.9824548161496,-2654.2126727511622,-2483.160294113914,-2343.2591282792714,-2403.351695394736,-2502.610339192851,-2707.364348073445,-2720.1016372812455,-3109.232224905417,-3062.7318960560265,-2623.8006690864217,273.03900344041057,3609.400671184426,2,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.023184967041015626,0.011439793040028545,0.0008381128311157227,5.494532418853327e-05,1000.0,"{""ridge__alpha"": 1000}",-3352.536461247325,-2695.3857133935535,-2156.4694051254305,-3147.9490575354475,-3649.716338944542,-5046.7152877757435,-2731.023054243701,-7154.6484437326135,-3758.0644687228823,-4737.275933396395,-3842.9784164117636,1392.1851525221366,3,-2590.1905586206067,-2874.2250894522303,-2753.448714831342,-2620.9644571638028,-2698.7502735384523,-2832.0423707223576,-3102.743238083316,-3053.6566885024204,-3477.334100341014,-3480.595231275236,-2948.3950722530776,308.67521692423963,3842.9784164117636,2,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.02452242374420166,0.01580151914490703,0.0019571781158447266,0.0030925434121103633,0.01,"{""ridge__alpha"": 0.01}",-24469.13276611562,-15740.091083462166,-5167.214170188591,-7248.360022810691,-5892.785414882611,-14083.0063380444,-6591.767084005329,-27488.230861433487,-17953.654317246146,-6857.308518131789,-13149.155057632082,7734.284477224437,6,-3331.406083981315,-4608.737178413332,-5433.073671660196,-5378.281431419695,-5204.968688702211,-5086.4274937010005,-5611.160406439846,-5602.076555014082,-6026.3976049984285,-6147.722631222958,-5243.025174555306,763.7790204749853,13149.155057632082,3,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.046897506713867186,0.0381226960690602,0.003781557083129883,0.006184566099079061,0.1,"{""ridge__alpha"": 0.1}",-22812.846287988606,-13915.131978102007,-5142.5034892699105,-7096.908441991037,-5737.801959407677,-14269.707078989948,-6665.410761726944,-27419.15890396072,-17816.41775306177,-7158.945925479553,-12803.483257997817,7436.6430955408405,5,-3491.2316589224133,-4546.876290789114,-5468.42689788144,-5395.38568508329,-5223.455815455974,-5099.843091850115,-5639.094621748328,-5629.8891043887725,-6068.094702319984,-6178.279378198292,-5274.057724663772,741.6638178496911,12803.483257997817,3,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.03756041526794433,0.04870573607958132,0.005451345443725586,0.008647856568430683,1.0,"{""ridge__alpha"": 1}",-15385.28335058376,-11180.786656003775,-5233.180797964166,-6426.458029861036,-5692.853221926483,-14278.551090012737,-6641.61338919396,-26458.27125207265,-16739.82908097219,-7615.315633771292,-11565.214250236206,6414.922653612461,4,-3638.4948606210114,-4603.632912110875,-5587.829659585272,-5457.972836176248,-5276.299937457884,-5142.3459707083975,-5707.192821972962,-5718.998401554049,-6166.36620594723,-6259.205566826517,-5355.833917296044,732.0929844564969,11565.214250236206,3,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.03678317070007324,0.028091838758414728,0.0011254549026489258,0.0002886165422260889,10.0,"{""ridge__alpha"": 10}",-7396.08695675363,-7338.834262669828,-5500.942406185399,-5242.004322875316,-5823.360912142131,-11877.514798293643,-6170.760412675192,-20143.609180897645,-11171.10561862422,-7888.098911366193,-8855.231778248319,4335.829090233005,3,-4402.430075408365,-5001.674127138343,-5673.654663087525,-5492.218679523015,-5316.928635382988,-5228.938038791866,-5786.172875951413,-5860.270709900139,-6276.293242402752,-6316.273498323636,-5535.485454591004,553.0122931708839,8855.231778248319,3,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.015042614936828614,0.01325358540280102,0.0009507894515991211,0.0001518999719644233,100.0,"{""ridge__alpha"": 100}",-6620.655402214524,-6697.8637819484975,-5849.19537970751,-5088.656752591973,-6378.287435744477,-9302.676703092844,-7367.916009945717,-12605.171000333416,-5757.757710926228,-8567.136274934282,-7423.531645143948,2113.2963590347154,1,-5610.218171262136,-5812.593723803916,-5989.00210593366,-5820.5409815502435,-5650.291113030938,-5648.212151259565,-6175.716593880349,-6348.309692009985,-6664.478344355734,-6588.508936990924,-6030.787181407745,373.633533298862,7423.531645143948,3,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.01141653060913086,0.006800793457516607,0.0009155988693237305,0.00014325580461009877,1000.0,"{""ridge__alpha"": 1000}",-6528.728200535124,-6723.769775759574,-5771.9430032563305,-5518.472276037812,-7031.63140646551,-9179.766613502738,-8377.368217573432,-11251.660589213156,-5210.592965901825,-9136.959702138189,-7473.089275038369,1850.8925500530727,2,-6068.998146383118,-6160.175761728993,-6300.934187469557,-6135.87219698129,-6018.276055370492,-6163.482738938667,-6558.276318180521,-6778.085425045392,-7153.40000180492,-6971.646706539309,-6430.914753844226,387.445904595247,7473.089275038369,3,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.03275406360626221,0.033840754045003356,0.0009469032287597656,0.0002014602626981435,0.01,"{""ridge__alpha"": 0.01}",-768.2114791673927,-1043.6163420231571,-817.2809001246678,-517.9048790141641,-538.4964784689657,-907.7334899378335,-1069.6977848100703,-1285.3328444572762,-851.780660587631,-1079.2763881243752,-887.9331246715534,230.62206621397416,6,-306.5347899657694,-373.22590521347325,-418.14415714701113,-482.9209971361886,-494.487428264294,-475.5694923655029,-500.80486230679253,-508.3822189792361,-548.1050648234237,-568.5710077316837,-467.67459239333755,75.99831451613419,887.9331246715534,4,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.0320645809173584,0.030877465372965145,0.0009935379028320312,0.00016087844787249694,0.1,"{""ridge__alpha"": 0.1}",-741.8974249777215,-1036.2477174457997,-812.238239026632,-517.2775329582654,-542.3284766053965,-907.5144940241457,-1059.9314453030622,-1281.581506128245,-851.4543559665046,-1080.0830290198164,-883.055422145559,229.96125047453805,5,-304.92530938522356,-374.11726388802794,-418.3125239931411,-483.25900009577964,-494.53891011525945,-475.7254424658374,-501.0839502637514,-508.99839174639595,-550.0685813541555,-569.5277822736454,-468.05571555812173,76.61039674465127,883.055422145559,4,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.029872488975524903,0.03235137389606464,0.0010096073150634766,0.00023222709326741327,1.0,"{""ridge__alpha"": 1}",-593.1646597033166,-980.3806504666865,-778.9068873845079,-520.7181121793997,-543.4987576540407,-888.259337947397,-978.007460999588,-1224.073093338455,-857.8366255242629,-1091.0515824590454,-845.5897167656698,224.97565383929555,4,-299.9080862901939,-377.623721634856,-420.04333905728157,-482.6484771052203,-493.62319520997085,-474.9509409098234,-500.86727914487335,-510.8164608650679,-551.58405909435,-570.7197300491592,-468.2785289360796,77.51929793290866,845.5897167656698,4,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.017103147506713868,0.020123238168465406,0.0009705781936645508,0.00012673935415777497,10.0,"{""ridge__alpha"": 10}",-548.3930179696098,-735.2874348772021,-668.561935725016,-546.9119379021032,-521.6591431622121,-786.9388957179298,-688.6317562099399,-1028.0864569074995,-911.7809211118933,-1143.053086266425,-757.9304585849832,200.84217564063616,3,-374.12405163691784,-415.4133476476435,-440.69070887142306,-490.03873412528037,-500.91792985505674,-480.2974340777291,-507.97254987362476,-528.4676729523371,-562.1020167722494,-585.1990203486833,-488.52234661609447,61.38212028105507,757.9304585849832,4,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.01602771282196045,0.010788838451624878,0.0009115695953369141,9.480376560125829e-05,100.0,"{""ridge__alpha"": 100}",-592.9911540641089,-565.520663619156,-664.9852427168455,-574.6162141234842,-340.29870767773605,-735.1107578421129,-683.9739271418688,-950.1868876543623,-1006.0073029122602,-1187.8379763125022,-730.1528834064437,237.1677059764592,1,-448.70733479110567,-490.2031896939426,-500.8337339297578,-536.1036502853295,-539.5257389099478,-509.6076072147926,-531.570229863088,-553.4218243548174,-583.4495124199195,-619.2068082037473,-531.2629629666449,45.75652988053302,730.1528834064437,4,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.013039517402648925,0.011113877667794753,0.0009266138076782227,0.00010888946110128393,1000.0,"{""ridge__alpha"": 1000}",-603.7638170878545,-559.4797413386306,-682.5672714060375,-560.7841131737367,-354.49001251352274,-765.0714304504601,-676.2148867546944,-886.852961839153,-1021.8911959185209,-1203.8612178819296,-731.497664836454,235.65919303828645,2,-464.52015116364277,-513.1765339449057,-525.5560608856788,-560.624708583754,-560.1086953251969,-529.4484540350682,-555.5181290427546,-570.6671790852455,-599.9879734398689,-639.3572859535292,-551.8965171459645,45.61014237235883,731.497664836454,4,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.040852594375610354,0.03438598905663124,0.0008635759353637695,6.854527514910598e-05,0.01,"{""ridge__alpha"": 0.01}",-4289.691778865673,-12180.681566534522,-2274.028911463728,-6066.205061966435,-1970.6928074217508,-1375.4431793204426,-1786.1303788531295,-1934.5787973146373,-2094.3138073961823,-1726.691183640344,-3569.845747277685,3183.9985464031224,5,-1183.7023916029407,-1554.3822394042527,-1599.7958167375382,-1538.6086231691884,-1437.5985401344187,-1467.3887174239437,-1457.7818837670795,-1484.6726657839677,-1497.9227359812992,-1524.8475530507858,-1474.6701167055414,107.53225393341164,3569.845747277685,5,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.026079821586608886,0.026199833728220996,0.0009040594100952149,7.894330061123716e-05,0.1,"{""ridge__alpha"": 0.1}",-4138.469122833196,-11884.313096250184,-2304.1882702900302,-6745.110051803661,-1935.9547676426446,-1374.2740808747835,-1795.1080993224414,-1950.6185165039865,-2078.3189360831702,-1729.1818651700596,-3593.5536806774157,3162.3834746429625,6,-1208.2200606002643,-1556.592326079053,-1603.7991774744858,-1546.647882914295,-1444.1919638937636,-1472.229736018889,-1459.9182055003441,-1491.4039908068623,-1502.0345119504784,-1523.6065826021654,-1480.86444378406,101.85990358133525,3593.5536806774157,5,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.03641750812530518,0.036501716356346664,0.002577400207519531,0.004927308258796926,1.0,"{""ridge__alpha"": 1}",-3561.8549400579554,-10780.811833533302,-2072.085716190251,-6784.297366187669,-1931.1303087350764,-1383.6452000559332,-1803.6621197181482,-1945.5247158786817,-2067.361985146789,-1716.1561938009063,-3404.6530379304704,2884.744368494044,4,-1280.862046674673,-1555.0493495033827,-1601.5582830115911,-1534.122440366661,-1441.318034353087,-1471.9692185659799,-1459.7185995241284,-1492.6904395974452,-1502.1763476241997,-1522.3931935771705,-1486.1857952798318,81.87398062743735,3404.6530379304704,5,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.03303370475769043,0.03835682836739633,0.0012605667114257812,0.0011619453054291014,10.0,"{""ridge__alpha"": 10}",-2155.5262054236114,-5853.353468354355,-1759.8641382494786,-5814.194496508842,-1873.8707390948066,-1460.4895994422232,-1855.0327210939654,-1879.1193019009415,-1996.8382137803435,-1625.218205185006,-2627.3507089033574,1613.246919440519,3,-1505.3644073284388,-1632.9596681600885,-1645.2049717568038,-1499.1138339196086,-1424.2077223353356,-1466.221573388642,-1458.301444692909,-1498.0781567838449,-1504.5644924893472,-1517.672379705239,-1515.1688650560259,67.4184223455854,2627.3507089033574,5,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.022309470176696777,0.019954610752164637,0.002642512321472168,0.005206058811102368,100.0,"{""ridge__alpha"": 100}",-2164.183999992507,-2268.5272431463763,-1477.5901147094555,-1859.866050565783,-1878.1676552541483,-1761.4812405351856,-2015.3684442010378,-1781.4776784893038,-1904.9970356825104,-1409.339789445128,-1852.0999252021434,255.0482537534526,1,-1819.8411960592584,-1900.4059392156528,-1873.2108833529107,-1679.5909718553119,-1552.9740250091145,-1579.7025617284446,-1576.1095952775436,-1605.250314921722,-1610.6575106008888,-1636.8873390568494,-1683.4630337077695,124.33342805168112,1852.0999252021434,5,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.023198604583740234,0.012657065464168768,0.0008795499801635742,0.00014503927121383396,1000.0,"{""ridge__alpha"": 1000}",-2192.823964024739,-2265.0188159554464,-1480.998277364906,-954.9916435883547,-2163.7429167499986,-2030.9107565861834,-2307.326405759579,-1969.038233632167,-2046.940975195562,-1347.9389388836012,-1875.9730927740536,431.92094423742276,2,-1896.4205831295258,-2010.0820225178072,-2064.961382032401,-1914.9206581277308,-1727.9946433609748,-1786.0837430981726,-1807.3638949247795,-1855.0435692759538,-1860.1269758867418,-1876.75231494252,-1879.974978729661,95.31596433831825,1875.9730927740536,5,seasonal_ridge_change,recursive_development,2021-06-01,,,,,,,,,,,,,
0.02934422492980957,0.02249025723705895,0.0024185895919799803,0.00441312815555683,1.0,"{""polynomialfeatures__degree"": 1, ""ridge__alpha"": 1}",-1735.6963568440547,-965.0070194596715,-807.4324532428515,-1785.9407343874448,-1122.0474610480217,-1800.501165707035,-2009.2893697092222,-1293.9285266873474,-1273.6964394512654,-875.9717574202961,-1366.9511283957213,412.5259852986546,6,-772.8515995299545,-948.2352514497202,-890.4746970055062,-854.0361424575193,-830.9440327418337,-852.2354383114578,-872.9123410418586,-995.1330058788459,-1015.3453693469069,-1041.9633564669507,-907.4131234230554,83.92828944089719,1366.9511283957213,1,polynomial_ridge_change,recursive_development,2021-06-01,1.0,,,,,,,,,,,,
0.03868124485015869,0.02327707553074791,0.001005411148071289,0.00010314506882764201,10.0,"{""polynomialfeatures__degree"": 1, ""ridge__alpha"": 10}",-1393.2176600841947,-714.1440212073435,-721.490963306366,-1632.7233839685853,-1084.5542952100259,-1215.9028890824557,-2040.1345644402345,-1284.209631135066,-1233.5170001447127,-882.6064670406347,-1220.250087561962,389.0846779438688,2,-846.7872149978624,-1024.6199762676424,-929.7848446952672,-866.0742538613159,-846.3994413184008,-873.5869405780762,-887.4867998723694,-1017.8255101095069,-1036.7281029202807,-1053.8714032434427,-938.3164487864163,81.05517453838999,1220.250087561962,1,polynomial_ridge_change,recursive_development,2021-06-01,1.0,,,,,,,,,,,,
0.03046255111694336,0.016229071340501385,0.0009601354598999023,4.344094465612306e-05,100.0,"{""polynomialfeatures__degree"": 1, ""ridge__alpha"": 100}",-1535.1696051458007,-752.8643782023859,-641.4070736336055,-1112.9260523881583,-1085.7282543765548,-798.2359367981795,-2168.9436426120647,-1388.7811192619952,-1346.7370315333706,-902.1300679866334,-1173.2923161938747,434.0466098459496,1,-1006.1581538750557,-1216.964503843936,-1075.6689301335593,-977.7091166073919,-968.7032429121027,-976.4506816612137,-953.3030746249132,-1095.1328939329212,-1115.9558542923764,-1131.731738110293,-1051.7778189993764,83.71899579561715,1173.2923161938747,1,polynomial_ridge_change,recursive_development,2021-06-01,1.0,,,,,,,,,,,,
0.03526763916015625,0.01703294348869641,0.0009495496749877929,5.315152283580434e-05,1000.0,"{""polynomialfeatures__degree"": 1, ""ridge__alpha"": 1000}",-1595.5147397878454,-783.9727581374269,-685.9630992976097,-1016.7257754657354,-1080.9467885684373,-835.8359756066022,-2287.55157509301,-1510.2030527438267,-1545.6731879435488,-916.5846621148745,-1225.8971614758916,473.9435615285361,3,-1096.526592286636,-1297.545949055717,-1145.080951809041,-1042.0032971961643,-1037.6751465696075,-1040.002670535511,-1012.2439738262826,-1161.0785928321625,-1193.6771090014754,-1223.6705321151187,-1124.9504815227715,90.10698852701248,1225.8971614758916,1,polynomial_ridge_change,recursive_development,2021-06-01,1.0,,,,,,,,,,,,
0.04631357192993164,0.014934596377663834,0.0036972999572753907,0.0037759117230201497,1.0,"{""polynomialfeatures__degree"": 2, ""ridge__alpha"": 1}",-2058.171862791433,-2425.7023444591114,-2155.599603412383,-13723.854150451907,-5337.207709838728,-1973.9123338848315,-2817.9513446839305,-3379.7516221896753,-2025.1443342945422,-2199.945241260683,-3809.7240547267224,3444.670774253607,8,-45.504947430196665,-92.10971979352018,-160.9981967640056,-219.21385185965488,-396.7566056211391,-526.7608239289224,-575.0929960737427,-619.9624406313003,-669.7200001813409,-746.3190564076854,-405.2438638691508,244.49934665567437,3809.7240547267224,1,polynomial_ridge_change,recursive_development,2021-06-01,2.0,,,,,,,,,,,,
0.035788989067077635,0.014949554469659126,0.003851461410522461,0.0027708759259158023,10.0,"{""polynomialfeatures__degree"": 2, ""ridge__alpha"": 10}",-1772.8263671076788,-1381.877045499172,-1171.1701163876085,-4660.886503603949,-2606.5426854402717,-1284.8475933128832,-2022.3835718357984,-2032.6085309974123,-1606.4441701835883,-1595.4586865307247,-2013.5045270899088,969.4625977825561,7,-276.7826382381595,-428.1423670087455,-440.28918913352067,-468.92545007433995,-590.5121715261089,-655.9218315244273,-665.9296683380322,-751.3874715987063,-772.2920452487144,-824.4573029221309,-587.4640135612885,169.01741557988603,2013.5045270899088,1,polynomial_ridge_change,recursive_development,2021-06-01,2.0,,,,,,,,,,,,
0.037722206115722655,0.012918244860279936,0.002779436111450195,0.004650456979163111,100.0,"{""polynomialfeatures__degree"": 2, ""ridge__alpha"": 100}",-1523.7283339915693,-948.9195194424793,-788.5121657353474,-1826.9797141229526,-1145.2415965658672,-1033.201649905073,-2311.1320343429784,-1257.7821721932817,-1439.4294285326703,-1071.935823888759,-1334.6862438720977,434.8981067663828,5,-749.5165522088024,-924.3501127501856,-837.6132895922059,-803.5744544953483,-842.1646195804459,-851.7854991733517,-838.4051088584439,-968.9014106687382,-989.2979033630279,-1017.5377044954786,-882.3146655186029,83.24698481175056,1334.6862438720977,1,polynomial_ridge_change,recursive_development,2021-06-01,2.0,,,,,,,,,,,,
0.029811549186706542,0.008540739123135528,0.002284812927246094,0.0011957071484652087,1000.0,"{""polynomialfeatures__degree"": 2, ""ridge__alpha"": 1000}",-1575.6252401901377,-806.257116485688,-704.0200202583,-1147.4862288895772,-1082.4172800593585,-949.3364499798009,-2330.022127425642,-1437.2883874721886,-1535.7885029768079,-877.099030251456,-1244.5340383988955,463.89454229596026,4,-1046.9629791705543,-1237.1575224395071,-1096.33425971765,-1003.7432800374337,-1013.1201211268931,-1005.5269191922948,-986.3495864906942,-1128.8683315557337,-1156.4174343645732,-1185.8161020518562,-1086.029653614719,83.50006181335294,1244.5340383988955,1,polynomial_ridge_change,recursive_development,2021-06-01,2.0,,,,,,,,,,,,
0.043978190422058104,0.02653710888357686,0.000994706153869629,0.00011988061940365957,1.0,"{""polynomialfeatures__degree"": 1, ""ridge__alpha"": 1}",-6327.904638550478,-6464.052634918243,-4518.2713859861105,-2732.705724333948,-4579.562871333245,-4885.723657788606,-3471.442172945085,-6063.131151423635,-3437.5282218209736,-5015.282471333705,-4749.560493043403,1214.5115116515374,5,-1391.9083131731172,-1822.0773347822092,-2118.9410524870364,-2120.544925499516,-2183.0007506745087,-2346.8849597225885,-2617.258444203932,-2589.175795735163,-2945.0890124960843,-2933.0067993668013,-2306.7887388140957,462.01365880686285,4749.560493043403,2,polynomial_ridge_change,recursive_development,2021-06-01,1.0,,,,,,,,,,,,
0.03584294319152832,0.02904455261062043,0.0020178794860839845,0.003226197725426092,10.0,"{""polynomialfeatures__degree"": 1, ""ridge__alpha"": 10}",-3904.040358923031,-2949.8818812912964,-1969.055965832973,-2644.085857809839,-3306.3546575878795,-4788.042829949356,-3025.260350187188,-6159.560346148394,-3152.2202738584892,-4974.264672644857,-3687.27671942333,1203.375685212156,2,-1523.4308116160526,-2270.2485160678925,-2241.776498179288,-2143.117472007681,-2199.154265947316,-2352.284102906392,-2581.406394961007,-2588.7812984061343,-2940.72491828551,-2931.446508864433,-2377.2370787241703,394.5924602669243,3687.27671942333,2,polynomial_ridge_change,recursive_development,2021-06-01,1.0,,,,,,,,,,,,
0.03232777118682861,0.026117542846174534,0.0010055065155029296,0.00010097865336706673,100.0,"{""polynomialfeatures__degree"": 1, ""ridge__alpha"": 100}",-3349.7559011331314,-2390.006419298579,-2130.2181564952557,-2904.1520188596323,-3305.026534252135,-4704.996915336261,-2855.0020314550293,-6603.459711737901,-2985.9680300851323,-4865.420993191205,-3609.400671184426,1305.0835689784712,1,-2251.9824548161487,-2654.2126727511622,-2483.160294113914,-2343.2591282792714,-2403.351695394736,-2502.610339192851,-2707.364348073445,-2720.1016372812455,-3109.232224905417,-3062.7318960560265,-2623.8006690864217,273.0390034404107,3609.400671184426,2,polynomial_ridge_change,recursive_development,2021-06-01,1.0,,,,,,,,,,,,
0.0326099157333374,0.01869895587217607,0.0010379552841186523,9.013031173917835e-05,1000.0,"{""polynomialfeatures__degree"": 1, ""ridge__alpha"": 1000}",-3352.536461247326,-2695.3857133935535,-2156.4694051254305,-3147.9490575354475,-3649.716338944542,-5046.7152877757435,-2731.023054243701,-7154.6484437326135,-3758.0644687228823,-4737.275933396395,-3842.9784164117636,1392.1851525221366,3,-2590.1905586206067,-2874.2250894522303,-2753.448714831342,-2620.9644571638028,-2698.7502735384523,-2832.0423707223576,-3102.743238083316,-3053.6566885024204,-3477.334100341014,-3480.595231275236,-2948.3950722530776,308.67521692423963,3842.9784164117636,2,polynomial_ridge_change,recursive_development,2021-06-01,1.0,,,,,,,,,,,,
0.04367914199829102,0.012077164289784247,0.0038941621780395506,0.004475052153083817,1.0,"{""polynomialfeatures__degree"": 2, ""ridge__alpha"": 1}",-10130.86493790521,-10086.061066428469,-7576.975059740832,-7744.951944721828,-20287.19989772927,-8769.679241113223,-31748.660209301863,-9182.875399362556,-13498.750278356583,-5053.846153191769,-12407.98641878516,7554.565597081964,8,-116.37110546308357,-269.7309589846518,-563.1895224693424,-825.4974692091014,-1037.4883140211437,-1425.529363559312,-1561.1906779782198,-1718.1218050056993,-2038.3704883441428,-2277.0074409142594,-1183.2497145948957,701.5424887414853,12407.98641878516,2,polynomial_ridge_change,recursive_development,2021-06-01,2.0,,,,,,,,,,,,
0.04114992618560791,0.015560056857793762,0.005711770057678223,0.00995122211737377,10.0,"{""polynomialfeatures__degree"": 2, ""ridge__alpha"": 10}",-6870.817033843291,-6788.008393063652,-7833.025500453019,-3445.798508890752,-10422.655864427426,-6333.209447380579,-8975.084194505536,-8178.433192516912,-9345.419112029575,-4910.5035762154275,-7310.295482332617,1993.512147654477,7,-587.250209234879,-857.5149460903592,-1368.5740576920869,-1530.5835360151095,-1685.1737597199774,-1775.5840306340401,-1939.933307570228,-2026.2462128788723,-2357.2047517147166,-2505.995841676715,-1663.4060653226982,576.5962040219134,7310.295482332617,2,polynomial_ridge_change,recursive_development,2021-06-01,2.0,,,,,,,,,,,,
0.04569852352142334,0.025893650419065044,0.004570531845092774,0.004763886691967054,100.0,"{""polynomialfeatures__degree"": 2, ""ridge__alpha"": 100}",-4438.220848950267,-3989.9662659944306,-6993.700681892255,-3629.3319110453394,-5268.661924593592,-5882.6661011075275,-3552.6034868364536,-7613.823713064585,-4574.922505457362,-4656.616222649083,-5060.05136615909,1312.638135650712,6,-1564.9577652852206,-1957.7936977978218,-2147.208227311751,-2078.7544419801225,-2225.0078005886294,-2219.142684054585,-2478.058334670708,-2497.4721232980855,-2844.9273287108113,-2866.4075616985406,-2287.9729965396277,378.0034047160118,5060.05136615909,2,polynomial_ridge_change,recursive_development,2021-06-01,2.0,,,,,,,,,,,,
