padd,model,fold,train_end,test_start,test_end,train_mae_kb,mae_kb,rmse_kb,r2,n
3,polynomial_ridge_change,4,2017-06-01,2017-07-01,2018-06-01,6581.315988532261,10081.112490709347,12170.093636435631,0.5121413429845867,12
3,polynomial_ridge_change,5,2018-06-01,2018-07-01,2019-06-01,6901.209277971395,5158.139946708757,6054.471562551337,-0.648126951200749,12
3,polynomial_ridge_change,6,2019-06-01,2019-07-01,2020-06-01,6741.445610036842,10993.475330497216,14378.051076418596,0.7858145512554158,12
3,polynomial_ridge_change,7,2020-06-01,2020-07-01,2021-06-01,6870.708903901997,15641.985161064105,17630.009797036506,0.21173233766818522,12
3,polynomial_ridge_change,8,2021-06-01,2021-07-01,2022-06-01,7363.930509368251,14477.045087509605,16372.323306775208,0.8365674994503792,12
3,polynomial_ridge_change,9,2022-06-01,2022-07-01,2023-06-01,7464.195141189487,12615.522502995484,16189.987765184833,0.7094583016672661,12
3,polynomial_ridge_change,10,2023-06-01,2023-07-01,2024-06-01,7631.1972558549705,14082.252450920108,16718.156005705005,-0.033734980208177445,12
3,spline_ridge_change,1,2014-06-01,2014-07-01,2015-06-01,4978.664694002761,5780.210097020569,6720.210775107929,0.8916126357392696,12
3,spline_ridge_change,2,2015-06-01,2015-07-01,2016-06-01,4808.175538837658,7766.985501223651,8358.816682811068,0.8272123911687863,12
3,spline_ridge_change,3,2016-06-01,2016-07-01,2017-06-01,4895.989122564161,10116.596825662904,12095.429975138071,0.060109206904876866,12
3,spline_ridge_change,4,2017-06-01,2017-07-01,2018-06-01,5039.092757299149,9091.651769151309,10726.237276925234,0.6210333643679378,12
3,spline_ridge_change,5,2018-06-01,2018-07-01,2019-06-01,5265.901239322225,8170.651163879967,9654.42076902516,-3.1907390553113038,12
3,spline_ridge_change,6,2019-06-01,2019-07-01,2020-06-01,5288.042733953576,12378.823629052544,16560.023704059942,0.7158734443231187,12
3,spline_ridge_change,7,2020-06-01,2020-07-01,2021-06-01,5523.749605509446,13885.642039179433,15680.781586778698,0.3764030036650101,12
3,spline_ridge_change,8,2021-06-01,2021-07-01,2022-06-01,5793.187408671441,18209.23081737879,20543.33105769751,0.742688301784363,12
3,spline_ridge_change,9,2022-06-01,2022-07-01,2023-06-01,5877.748834170724,30129.15290433924,34396.93796418793,-0.31145983996473836,12
3,spline_ridge_change,10,2023-06-01,2023-07-01,2024-06-01,6085.375587479122,18323.36617145025,20331.25676632912,-0.528836053047532,12
3,random_forest_change,1,2014-06-01,2014-07-01,2015-06-01,5239.958901817959,4744.385499057855,5813.024347262084,0.9189006917225473,12
3,random_forest_change,2,2015-06-01,2015-07-01,2016-06-01,4983.354476918782,7075.472999006616,8224.080974277103,0.8327378217103827,12
3,random_forest_change,3,2016-06-01,2016-07-01,2017-06-01,4944.078142024308,7969.918713475247,10201.137600738097,0.33145293927651087,12
3,random_forest_change,4,2017-06-01,2017-07-01,2018-06-01,5075.366147670526,8709.77825175994,11608.076802700974,0.5561597109115398,12
3,random_forest_change,5,2018-06-01,2018-07-01,2019-06-01,5257.900589378067,6199.820048550755,7351.246254709491,-1.4297417501982004,12
3,random_forest_change,6,2019-06-01,2019-07-01,2020-06-01,5263.131296855577,8613.700798666192,12790.983164506259,0.8304890440511626,12
3,random_forest_change,7,2020-06-01,2020-07-01,2021-06-01,5512.871881040717,14211.80594305603,15672.931243115434,0.37702723598215926,12
3,random_forest_change,8,2021-06-01,2021-07-01,2022-06-01,5896.234469634801,14425.052218534402,15649.888605526594,0.8506723252589741,12
3,random_forest_change,9,2022-06-01,2022-07-01,2023-06-01,6230.5245318882535,10567.46648098183,12032.145267429289,0.8395271510235736,12
3,random_forest_change,10,2023-06-01,2023-07-01,2024-06-01,6264.331498648353,10138.825020395685,12530.812213229421,0.41924773967179596,12
3,xgboost_change,1,2014-06-01,2014-07-01,2015-06-01,5089.266826923077,4957.1875,5962.463452674504,0.9146773518560594,12
3,xgboost_change,2,2015-06-01,2015-07-01,2016-06-01,4838.595833333334,6890.765625,8124.282199643246,0.8367726260446269,12
3,xgboost_change,3,2016-06-01,2016-07-01,2017-06-01,4858.2787990196075,8289.703125,9870.952053164496,0.3740309552433675,12
3,xgboost_change,4,2017-06-01,2017-07-01,2018-06-01,5066.997258771929,9097.880208333334,11949.44071908905,0.5296714581620361,12
3,xgboost_change,5,2018-06-01,2018-07-01,2019-06-01,5338.988591269841,5708.635416666667,6793.155561716299,-1.0748241475514049,12
3,xgboost_change,6,2019-06-01,2019-07-01,2020-06-01,5409.178894927536,9110.880208333334,12913.18051491352,0.8272347620384901,12
3,xgboost_change,7,2020-06-01,2020-07-01,2021-06-01,5643.0225,14451.104166666666,15947.686256370878,0.35499368090701,12
3,xgboost_change,8,2021-06-01,2021-07-01,2022-06-01,6085.086805555556,13859.260416666666,15396.032822448837,0.8554775025592702,12
3,xgboost_change,9,2022-06-01,2022-07-01,2023-06-01,6457.964439655172,10916.8125,12509.347288955692,0.8265458363832121,12
3,xgboost_change,10,2023-06-01,2023-07-01,2024-06-01,6607.039650537635,9139.9375,11451.015861390311,0.5150237201057923,12
3,neural_network_change,1,2014-06-01,2014-07-01,2015-06-01,5489.319179537682,6110.481773054412,7463.404953185535,0.8663137075957386,12
3,neural_network_change,2,2015-06-01,2015-07-01,2016-06-01,5050.195698547518,7891.279621397029,9400.152837869538,0.7814791794160746,12
3,neural_network_change,3,2016-06-01,2016-07-01,2017-06-01,5355.8761618004955,10510.224444970014,12713.187838432725,-0.03834983903614497,12
3,neural_network_change,4,2017-06-01,2017-07-01,2018-06-01,5293.469484850786,9248.74337980421,11232.770061111476,0.5843958130551339,12
3,neural_network_change,5,2018-06-01,2018-07-01,2019-06-01,5652.437940191013,7085.250916388701,8734.012579679476,-2.429776340440667,12
3,neural_network_change,6,2019-06-01,2019-07-01,2020-06-01,5685.382356839754,10891.962504991787,14672.84929744622,0.7769414717310452,12
3,neural_network_change,7,2020-06-01,2020-07-01,2021-06-01,6087.771304701039,13775.786768962376,16341.496129172812,0.32274497801776003,12
3,neural_network_change,8,2021-06-01,2021-07-01,2022-06-01,6390.02090487416,14463.103782618127,15714.504447138024,0.8494366803211313,12
3,neural_network_change,9,2022-06-01,2022-07-01,2023-06-01,6665.748119362209,7302.664168362661,8270.785110296149,0.9241756136604702,12
3,neural_network_change,10,2023-06-01,2023-07-01,2024-06-01,6513.543419835501,10549.203644239073,13027.410704793228,0.3723049910445031,12
3,rolling_ridge_change,1,2014-06-01,2014-07-01,2015-06-01,6300.942139000066,5442.560257904115,6957.2272396064955,0.8838323394353256,12
3,rolling_ridge_change,2,2015-06-01,2015-07-01,2016-06-01,6194.661837991449,7819.918677237176,9264.601800534014,0.787735919638132,12
3,rolling_ridge_change,3,2016-06-01,2016-07-01,2017-06-01,6639.127361980755,9834.852054919213,11008.322009340563,0.2214670070144391,12
3,rolling_ridge_change,4,2017-06-01,2017-07-01,2018-06-01,7125.156869827475,10199.966919952538,12323.780759406587,0.4997419294731885,12
3,rolling_ridge_change,5,2018-06-01,2018-07-01,2019-06-01,6893.46179448899,5473.6840178148805,6521.428618547519,-0.9121575117482987,12
3,rolling_ridge_change,6,2019-06-01,2019-07-01,2020-06-01,6804.057719315072,10678.300521624275,14022.95759271673,0.7962633505107759,12
3,rolling_ridge_change,7,2020-06-01,2020-07-01,2021-06-01,7025.085079185435,15127.242301314924,16838.06695893744,0.2809599718868472,12
3,rolling_ridge_change,8,2021-06-01,2021-07-01,2022-06-01,7421.110500124989,14309.480000178572,16083.780104854652,0.8422773537521747,12
3,rolling_ridge_change,9,2022-06-01,2022-07-01,2023-06-01,8718.319060080048,8765.238162237385,10069.01016119906,0.8876200102958491,12
3,rolling_ridge_change,10,2023-06-01,2023-07-01,2024-06-01,7812.242054070897,11555.575577526344,14102.400399728265,0.264439248781315,12
3,damped_ridge_change,1,2014-06-01,2014-07-01,2015-06-01,6528.591168292507,6083.194184322017,7506.671978356694,0.8647591961125418,12
3,damped_ridge_change,2,2015-06-01,2015-07-01,2016-06-01,6402.555568908213,8214.005447932674,9814.972672281963,0.7617674044608997,12
3,damped_ridge_change,3,2016-06-01,2016-07-01,2017-06-01,6606.783900135832,9476.016814372075,10878.119268859176,0.23977454942709275,12
3,damped_ridge_change,4,2017-06-01,2017-07-01,2018-06-01,6828.876616509015,10236.348773158854,12112.611973221474,0.5167389577309899,12
3,damped_ridge_change,5,2018-06-01,2018-07-01,2019-06-01,7089.724397786161,5090.24456611491,6042.352704726743,-0.6415356488147106,12
3,damped_ridge_change,6,2019-06-01,2019-07-01,2020-06-01,6947.298662508343,10379.543542863277,13403.269214898766,0.8138721331538429,12
3,damped_ridge_change,7,2020-06-01,2020-07-01,2021-06-01,7179.699481185761,14882.813473993816,16470.950074248674,0.31197232920843987,12
3,damped_ridge_change,8,2021-06-01,2021-07-01,2022-06-01,7638.410285806102,13909.818604096896,16087.065853465489,0.8422129049848287,12
3,damped_ridge_change,9,2022-06-01,2022-07-01,2023-06-01,7928.898573668493,10656.10980504762,11870.61950298022,0.8438067726389131,12
3,damped_ridge_change,10,2023-06-01,2023-07-01,2024-06-01,8112.04747988092,9132.364694651982,11356.897228127105,0.5229632287661148,12
3,ensemble_change,1,2014-06-01,2014-07-01,2015-06-01,5471.579632399049,4990.065724938632,6231.211708055465,0.9068124530169256,12
3,ensemble_change,2,2015-06-01,2015-07-01,2016-06-01,5180.293873904623,7222.644143739705,8584.773956311063,0.8177444670439672,12
3,ensemble_change,3,2016-06-01,2016-07-01,2017-06-01,5235.590240524541,8622.303746709338,10243.59919487321,0.3258757858623986,12
3,ensemble_change,4,2017-06-01,2017-07-01,2018-06-01,5428.001900998139,9130.952588883045,11685.2602270029,0.5502377991835727,12
3,ensemble_change,5,2018-06-01,2018-07-01,2019-06-01,5652.800962532664,5516.579145495382,6695.04539271192,-1.0153256189941509,12
3,ensemble_change,6,2019-06-01,2019-07-01,2020-06-01,5643.810876353554,9219.429028031902,12898.209937714597,0.8276351120672694,12
3,ensemble_change,7,2020-06-01,2020-07-01,2021-06-01,5873.723344446451,14408.291889029293,15922.218793209116,0.35705210596225745,12
3,ensemble_change,8,2021-06-01,2021-07-01,2022-06-01,6301.47938561314,14379.154068519041,15820.79277885669,0.8473930594922222,12
3,ensemble_change,9,2022-06-01,2022-07-01,2023-06-01,6626.966395700319,9549.528671255306,10622.804742549328,0.8749182849796995,12
3,ensemble_change,10,2023-06-01,2023-07-01,2024-06-01,6688.305042500072,9848.829605368956,12383.520044553386,0.43282028728647814,12
4,persistence,1,2014-06-01,2014-07-01,2015-06-01,541.2179487179487,744.6666666666666,985.7232539274568,0.590910462431453,12
4,persistence,2,2015-06-01,2015-07-01,2016-06-01,568.3444444444444,546.1666666666666,622.6821018786392,0.7342023546173782,12
4,persistence,3,2016-06-01,2016-07-01,2017-06-01,565.7352941176471,846.4166666666666,1091.0239456583893,0.3831957335571631,12
4,persistence,4,2017-06-01,2017-07-01,2018-06-01,595.280701754386,742.1666666666666,969.3037019771805,-0.1510874052155522,12
4,persistence,5,2018-06-01,2018-07-01,2019-06-01,609.2698412698413,1296.75,1574.9513484549293,-0.3640941039813952,12
4,persistence,6,2019-06-01,2019-07-01,2020-06-01,669.0507246376811,1257.0,1447.993726966154,0.4307970675337195,12
4,persistence,7,2020-06-01,2020-07-01,2021-06-01,716.0866666666667,850.5833333333334,1025.4595311371386,-0.7388767282582422,12
4,persistence,8,2021-06-01,2021-07-01,2022-06-01,726.0493827160494,1001.8333333333334,1296.357203860109,-1.7579238040819405,12
4,persistence,9,2022-06-01,2022-07-01,2023-06-01,745.0689655172414,667.3333333333334,787.5565588155135,0.4235434696357099,12
4,persistence,10,2023-06-01,2023-07-01,2024-06-01,740.0537634408602,883.9166666666666,990.1071911666938,-0.14347320250243656,12
4,seasonal_naive,1,2014-06-01,2014-07-01,2015-06-01,994.2948717948718,1233.5,1618.5539842711457,-0.10296757930798295,12
4,seasonal_naive,2,2015-06-01,2015-07-01,2016-06-01,1026.1888888888889,2475.0833333333335,2588.678765316392,-3.593827533514162,12
4,seasonal_naive,3,2016-06-01,2016-07-01,2017-06-01,1196.6470588235295,3366.8333333333335,3496.812763074397,-5.336122443341765,12
4,seasonal_naive,4,2017-06-01,2017-07-01,2018-06-01,1425.0877192982457,1366.6666666666667,1714.7073608442151,-2.602206318004914,12
4,seasonal_naive,5,2018-06-01,2018-07-01,2019-06-01,1419.5238095238096,719.25,824.4208573295559,0.6262269471000792,12
4,seasonal_naive,6,2019-06-01,2019-07-01,2020-06-01,1358.6304347826087,1428.8333333333333,1837.238598186601,0.08364260333998574,12
4,seasonal_naive,7,2020-06-01,2020-07-01,2021-06-01,1364.2466666666667,1633.6666666666667,2200.060605225835,-7.00388854372439,12
4,seasonal_naive,8,2021-06-01,2021-07-01,2022-06-01,1384.2037037037037,861.9166666666666,1109.916625997947,-1.0216855474475617,12
4,seasonal_naive,9,2022-06-01,2022-07-01,2023-06-01,1348.183908045977,616.0,943.6326085929842,0.1724219974694352,12
4,seasonal_naive,10,2023-06-01,2023-07-01,2024-06-01,1300.9462365591398,853.25,1026.8980394047567,-0.23003143646904523,12
4,seasonal_change,1,2014-06-01,2014-07-01,2015-06-01,599.8775641025642,705.9666666666673,974.5913126365674,0.6000981251314824,12
4,seasonal_change,2,2015-06-01,2015-07-01,2016-06-01,614.022777777778,374.5833333333333,467.58733587070816,0.8501199448038681,12
4,seasonal_change,3,2016-06-01,2016-07-01,2017-06-01,585.8534313725492,788.0666666666666,957.9998990953321,0.5244351684380665,12
4,seasonal_change,4,2017-06-01,2017-07-01,2018-06-01,607.1390350877193,925.9166666666666,1052.444204380134,-0.35702147664894657,12
4,seasonal_change,5,2018-06-01,2018-07-01,2019-06-01,637.4988095238095,1186.6166666666666,1391.2016616340468,-0.06436411025063493,12
4,seasonal_change,6,2019-06-01,2019-07-01,2020-06-01,685.2481884057972,1044.2999999999995,1313.8027629747166,0.5314088201079311,12
4,seasonal_change,7,2020-06-01,2020-07-01,2021-06-01,713.9723333333334,777.4833333333336,907.246594555931,-0.3610761899363635,12
4,seasonal_change,8,2021-06-01,2021-07-01,2022-06-01,718.676851851852,827.0833333333336,1322.7978618569557,-1.8715729987463092,12
4,seasonal_change,9,2022-06-01,2022-07-01,2023-06-01,726.1531609195404,567.9000000000002,726.1623923062939,0.5099159544761658,12
4,seasonal_change,10,2023-06-01,2023-07-01,2024-06-01,715.9432795698925,966.4166666666661,1165.3239764117097,-0.5839990831799375,12
4,forecast_flow_identity,1,2014-06-01,2014-07-01,2015-06-01,617.2970077894265,699.9254100731426,1025.056277403343,0.5576115418520604,12
4,forecast_flow_identity,2,2015-06-01,2015-07-01,2016-06-01,628.3141280939219,345.8629604211904,469.56357102093807,0.8488503459745356,12
4,forecast_flow_identity,3,2016-06-01,2016-07-01,2017-06-01,595.0845789559535,835.729482427565,965.2053529244713,0.5172544850196843,12
4,forecast_flow_identity,4,2017-06-01,2017-07-01,2018-06-01,620.4156214266495,972.8936039713466,1094.7521522532147,-0.4683181750926799,12
4,forecast_flow_identity,5,2018-06-01,2018-07-01,2019-06-01,653.9849530975729,1189.072179295338,1430.862577168651,-0.12591575709783198,12
4,forecast_flow_identity,6,2019-06-01,2019-07-01,2020-06-01,700.5142771147699,1123.6738951954978,1446.3939849308117,0.4320540824475281,12
4,forecast_flow_identity,7,2020-06-01,2020-07-01,2021-06-01,734.3670465612282,751.0585324467642,890.6147835826536,-0.3116306086715208,12
4,forecast_flow_identity,8,2021-06-01,2021-07-01,2022-06-01,735.6034529231198,880.3690909376816,1387.9169542059183,-2.161257366923508,12
4,forecast_flow_identity,9,2022-06-01,2022-07-01,2023-06-01,745.5872900275722,600.8152081512529,752.5401124613422,0.47366486000619523,12
4,forecast_flow_identity,10,2023-06-01,2023-07-01,2024-06-01,736.247155712971,946.4086775098436,1176.235372604117,-0.6138011961606848,12
4,legacy_constrained_level,1,2014-06-01,2014-07-01,2015-06-01,507.28798739897877,740.0979392856729,949.8933127462033,0.6201098534789449,12
4,legacy_constrained_level,2,2015-06-01,2015-07-01,2016-06-01,526.2509195135262,758.6987551757311,896.468432734862,0.44908021833316514,12
4,legacy_constrained_level,3,2016-06-01,2016-07-01,2017-06-01,537.9079567376651,978.5286310844864,1390.7373715510075,-0.0022338208689034467,12
4,legacy_constrained_level,4,2017-06-01,2017-07-01,2018-06-01,575.6546701048611,799.2173009467746,990.561911341284,-0.2021310329047965,12
4,legacy_constrained_level,5,2018-06-01,2018-07-01,2019-06-01,589.7071949010714,1329.6822665072225,1615.6097356084388,-0.4354331433905301,12
4,legacy_constrained_level,6,2019-06-01,2019-07-01,2020-06-01,650.9325030054446,1249.4173315146938,1433.7989217694249,0.44190225601747724,12
4,legacy_constrained_level,7,2020-06-01,2020-07-01,2021-06-01,696.4591870680931,806.5917962901725,976.4684985535395,-0.5766969147144345,12
4,legacy_constrained_level,8,2021-06-01,2021-07-01,2022-06-01,704.53206222744,952.1872328666359,1258.5546831551537,-1.5994236899156786,12
4,legacy_constrained_level,9,2022-06-01,2022-07-01,2023-06-01,721.4917459827161,614.5000666578229,745.3875408999871,0.4836224928286823,12
4,legacy_constrained_level,10,2023-06-01,2023-07-01,2024-06-01,714.4904945845565,890.6097253859103,1017.2966845620224,-0.20713771761481325,12
4,constrained_level,1,2014-06-01,2014-07-01,2015-06-01,486.56476969166016,699.5469197593926,934.6855512423068,0.6321765385376907,12
4,constrained_level,2,2015-06-01,2015-07-01,2016-06-01,505.22643465121814,829.188572773331,948.2845626390839,0.3835530258560662,12
4,constrained_level,3,2016-06-01,2016-07-01,2017-06-01,521.3516027740945,1030.6972547795228,1439.23762360093,-0.07335605620408714,12
4,constrained_level,4,2017-06-01,2017-07-01,2018-06-01,563.235231830702,766.8345016173589,963.1793882313597,-0.13658761586510204,12
4,constrained_level,5,2018-06-01,2018-07-01,2019-06-01,574.8770890997728,1277.9428160168675,1580.2225778598083,-0.3732404003148724,12
4,constrained_level,6,2019-06-01,2019-07-01,2020-06-01,633.1626729369294,1209.4933964939053,1436.2277726155526,0.4400098228539455,12
4,constrained_level,7,2020-06-01,2020-07-01,2021-06-01,676.2076528142868,828.8828921694776,999.9601402753028,-0.6534730505591764,12
4,constrained_level,8,2021-06-01,2021-07-01,2022-06-01,688.476196315978,997.6402338113954,1328.401852985104,-1.8959551923805047,12
4,constrained_level,9,2022-06-01,2022-07-01,2023-06-01,714.5847059002837,648.9419022581102,765.415655311053,0.4555001811852999,12
4,constrained_level,10,2023-06-01,2023-07-01,2024-06-01,708.7372852907176,961.3794343258136,1125.5094575835096,-0.47761012745170506,12
4,ridge_change,1,2014-06-01,2014-07-01,2015-06-01,521.0815808562295,691.5316566973679,905.7041994466998,0.6546327667535046,12
4,ridge_change,2,2015-06-01,2015-07-01,2016-06-01,533.9088062419949,585.7571668709185,695.0578818096317,0.668822892322419,12
4,ridge_change,3,2016-06-01,2016-07-01,2017-06-01,542.833853203425,856.4573360730013,1067.6400567578066,0.4093522914788241,12
4,ridge_change,4,2017-06-01,2017-07-01,2018-06-01,580.8709766300556,784.2835465737062,981.8356055532937,-0.18104409914170994,12
4,ridge_change,5,2018-06-01,2018-07-01,2019-06-01,595.8220424668501,1280.3781970262687,1574.4163332057476,-0.3631674884535563,12
4,ridge_change,6,2019-06-01,2019-07-01,2020-06-01,652.0838155008718,1218.8660697954253,1431.2616812736728,0.44387572004840525,12
4,ridge_change,7,2020-06-01,2020-07-01,2021-06-01,696.8488082025457,836.8163172849063,1007.0495128306625,-0.6770012668693688,12
4,ridge_change,8,2021-06-01,2021-07-01,2022-06-01,704.4700300281894,1011.9282953391303,1311.1918444142839,-1.821404606328656,12
4,ridge_change,9,2022-06-01,2022-07-01,2023-06-01,728.5308079469922,722.6439702730619,840.9021470067651,0.3428054084168092,12
4,ridge_change,10,2023-06-01,2023-07-01,2024-06-01,723.408369200987,889.8556321120874,994.2116325784209,-0.15297327839388775,12
4,seasonal_ridge_change,1,2014-06-01,2014-07-01,2015-06-01,519.256592030822,681.3301745852438,892.4580592572975,0.6646610500403405,12
4,seasonal_ridge_change,2,2015-06-01,2015-07-01,2016-06-01,531.5779741616428,564.4593347720933,664.3182275819286,0.6974684297798671,12
4,seasonal_ridge_change,3,2016-06-01,2016-07-01,2017-06-01,535.5560399579203,866.1227153712653,1059.739696806984,0.41806133988612193,12
4,seasonal_ridge_change,4,2017-06-01,2017-07-01,2018-06-01,573.664402858137,778.390668256717,949.5833986978832,-0.10472653574109181,12
4,seasonal_ridge_change,5,2018-06-01,2018-07-01,2019-06-01,590.3289844603565,1288.6985940596476,1557.0660272569978,-0.333288413096541,12
4,seasonal_ridge_change,6,2019-06-01,2019-07-01,2020-06-01,646.0563720486863,1234.3550247463643,1458.7704506543544,0.4222929292159935,12
4,seasonal_ridge_change,7,2020-06-01,2020-07-01,2021-06-01,692.7334948081793,787.4010571211411,986.0745263269239,-0.6078710752699452,12
4,seasonal_ridge_change,8,2021-06-01,2021-07-01,2022-06-01,696.9420676220523,971.4406239447717,1289.0974022738344,-1.7271206944895328,12
4,seasonal_ridge_change,9,2022-06-01,2022-07-01,2023-06-01,719.0507741389446,701.3219669608221,802.1939518681025,0.4019164952352493,12
4,seasonal_ridge_change,10,2023-06-01,2023-07-01,2024-06-01,713.6326911518598,832.1208110364811,947.800500541147,-0.04784110026111521,12
4,polynomial_ridge_change,1,2014-06-01,2014-07-01,2015-06-01,509.5918434224922,910.5012682597957,1104.921760469248,0.4859901730397762,12
4,polynomial_ridge_change,2,2015-06-01,2015-07-01,2016-06-01,523.8032727745635,538.7780789599323,659.3220029169917,0.7020018949295859,12
4,polynomial_ridge_change,3,2016-06-01,2016-07-01,2017-06-01,520.8893629937312,902.2467005254863,1054.515160110322,0.42378513296156395,12
4,polynomial_ridge_change,4,2017-06-01,2017-07-01,2018-06-01,554.804681979144,783.5140782558761,937.1778054294169,-0.07605024102692215,12
4,polynomial_ridge_change,5,2018-06-01,2018-07-01,2019-06-01,571.9254411699649,1206.3913286984605,1454.0048000609465,-0.1626305405723989,12
4,polynomial_ridge_change,6,2019-06-01,2019-07-01,2020-06-01,620.6414358139992,1240.0961830328326,1461.785918915945,0.41990206934463525,12
4,polynomial_ridge_change,7,2020-06-01,2020-07-01,2021-06-01,666.6566239950971,774.0529101395641,970.2219686402677,-0.5565889798607957,12
4,polynomial_ridge_change,8,2021-06-01,2021-07-01,2022-06-01,671.3527131596666,897.8224691868967,1217.4729512099427,-1.4324926401601008,12
4,polynomial_ridge_change,9,2022-06-01,2022-07-01,2023-06-01,683.025558308887,669.7258427112683,818.5151970068241,0.37733199243200977,12
4,polynomial_ridge_change,10,2023-06-01,2023-07-01,2024-06-01,677.1187958173605,749.9445758455444,818.4203525552065,0.21870615404588545,12
4,spline_ridge_change,1,2014-06-01,2014-07-01,2015-06-01,443.0412416555322,664.969912141265,934.7630021993546,0.6321155780159606,12
4,spline_ridge_change,2,2015-06-01,2015-07-01,2016-06-01,465.6958922189557,604.4101162871872,706.6947131211117,0.6576407640083642,12
4,spline_ridge_change,3,2016-06-01,2016-07-01,2017-06-01,457.81580583253685,627.1470763323281,976.7214210041484,0.5056662878183684,12
4,spline_ridge_change,4,2017-06-01,2017-07-01,2018-06-01,487.0735881484223,810.5286116021167,973.5527451859563,-0.16120134630248995,12
4,spline_ridge_change,5,2018-06-01,2018-07-01,2019-06-01,490.4342940855063,1064.232071571271,1301.0029382297832,0.06917808139607506,12
4,spline_ridge_change,6,2019-06-01,2019-07-01,2020-06-01,515.1168595671772,1416.8135448007797,1623.033199690788,0.28486410843296217,12
4,spline_ridge_change,7,2020-06-01,2020-07-01,2021-06-01,570.2200685775392,616.7054552973887,840.2183607039542,-0.1673902951172741,12
4,spline_ridge_change,8,2021-06-01,2021-07-01,2022-06-01,567.7801704569056,811.2574668000867,1077.2651482675803,-0.9044874363849138,12
4,spline_ridge_change,9,2022-06-01,2022-07-01,2023-06-01,569.755266165317,2588.094301358111,3139.5333893128877,-8.160797232393454,12
4,spline_ridge_change,10,2023-06-01,2023-07-01,2024-06-01,582.1721896312332,689.9724456323884,815.9806048494304,0.2233573548336345,12
4,random_forest_change,1,2014-06-01,2014-07-01,2015-06-01,476.76386942603636,707.8764909926587,954.9893635103055,0.6160227997566676,12
4,random_forest_change,2,2015-06-01,2015-07-01,2016-06-01,495.29502836160725,447.4425732554646,537.1824616225953,0.8021837275590302,12
4,random_forest_change,3,2016-06-01,2016-07-01,2017-06-01,481.4213158592821,866.4743725535949,1007.4260468767555,0.47409759776943783,12
4,random_forest_change,4,2017-06-01,2017-07-01,2018-06-01,513.1586191255249,778.2809830098258,904.7545532867179,-0.002882640917813095,12
4,random_forest_change,5,2018-06-01,2018-07-01,2019-06-01,521.8577157781392,1233.5619614350044,1473.779453922346,-0.1944694371024649,12
4,random_forest_change,6,2019-06-01,2019-07-01,2020-06-01,564.2563845889301,1152.1662061509867,1385.4353976486059,0.4789176930048109,12
4,random_forest_change,7,2020-06-01,2020-07-01,2021-06-01,599.0179934068193,720.9171367875948,927.1618427848692,-0.42148683963792144,12
4,random_forest_change,8,2021-06-01,2021-07-01,2022-06-01,592.268756529268,849.2129062282484,1210.6708576510123,-1.4053876097885958,12
4,random_forest_change,9,2022-06-01,2022-07-01,2023-06-01,593.5869874128172,693.072996865857,813.7252028777267,0.3845984403003715,12
4,random_forest_change,10,2023-06-01,2023-07-01,2024-06-01,589.7988411125029,732.3604461533829,889.8914023899741,0.07629013150213593,12
4,xgboost_change,1,2014-06-01,2014-07-01,2015-06-01,457.92874849759613,719.0201822916666,956.0169794421619,0.6151959981231885,12
4,xgboost_change,2,2015-06-01,2015-07-01,2016-06-01,483.49151475694447,467.4166666666667,549.1056511741873,0.7933048955445021,12
4,xgboost_change,3,2016-06-01,2016-07-01,2017-06-01,479.8719075520833,861.8880208333334,1014.2205466445386,0.4669798674286848,12
4,xgboost_change,4,2017-06-01,2017-07-01,2018-06-01,508.1316560444079,750.9303385416666,886.6749129129392,0.03679794353427035,12
4,xgboost_change,5,2018-06-01,2018-07-01,2019-06-01,520.0045107886905,1237.4651692708333,1468.5012794876975,-0.18592904336731797,12
4,xgboost_change,6,2019-06-01,2019-07-01,2020-06-01,567.6199827332428,1168.0349934895833,1402.4265751528415,0.46605806182564635,12
4,xgboost_change,7,2020-06-01,2020-07-01,2021-06-01,613.6905403645833,711.9622395833334,916.4403481811117,-0.38880140305963873,12
4,xgboost_change,8,2021-06-01,2021-07-01,2022-06-01,612.3568974247685,839.97607421875,1193.4305675484043,-1.3373686089883416,12
4,xgboost_change,9,2022-06-01,2022-07-01,2023-06-01,616.2781575520834,631.6043294270834,766.4794638601882,0.4539855895058549,12
4,xgboost_change,10,2023-06-01,2023-07-01,2024-06-01,607.2896137852823,773.4041341145834,912.4155890441318,0.028938009416749066,12
4,neural_network_change,1,2014-06-01,2014-07-01,2015-06-01,469.936779369635,850.0500629201697,1004.4107444126219,0.575252268336763,12
4,neural_network_change,2,2015-06-01,2015-07-01,2016-06-01,478.3945642695119,678.5426599679591,801.1589774525186,0.5599968647584739,12
4,neural_network_change,3,2016-06-01,2016-07-01,2017-06-01,487.88847750006954,850.1030683726007,1025.8735502502598,0.4546611105525379,12
4,neural_network_change,4,2017-06-01,2017-07-01,2018-06-01,519.2719881716733,812.9848662164208,951.0617071200187,-0.10816888270565128,12
4,neural_network_change,5,2018-06-01,2018-07-01,2019-06-01,531.5519467142228,1212.332557244822,1452.179739960618,-0.15971371535993106,12
4,neural_network_change,6,2019-06-01,2019-07-01,2020-06-01,562.803158369013,1264.4909591439207,1503.8445069865595,0.3860406244520532,12
