month,padd,demand_kb,exports_kb,imports_kb,production_kb,reported_stock_change_kb,stock_kb,exports_imputed_zero,padd_name,stock_t_kb,stock_t1_actual_kb,demand_outflow_kb,exports_outflow_kb,fundamental_balance_kb,identity_stock_t1_kb,identity_error_kb,regression_stock_t1_kb,regression_stock_change_kb,regression_error_kb,cv_regression_stock_t1_kb,cv_regression_error_kb,cv_fold,sample
2018-08-01,3,289856.0,51842.0,78202.0,231123.0,-5416.0,874105.0,False,Gulf Coast,874105.0,880801.0,-289856.0,-51842.0,-32373.0,841732.0,39069.0,871838.8637370014,-2266.136262998567,8962.136262998567,872860.9870498565,7940.012950143544,6,cv_test
2018-09-01,3,273792.0,56654.0,74943.0,222334.0,6696.0,880801.0,False,Gulf Coast,880801.0,882042.0,-273792.0,-56654.0,-33169.0,847632.0,34410.0,877993.4301554578,-2807.5698445421876,4048.5698445421876,878691.3950119652,3350.6049880348146,6,cv_test
2018-10-01,3,286111.0,63614.0,69944.0,230306.0,1241.0,882042.0,False,Gulf Coast,882042.0,887119.0,-286111.0,-63614.0,-49475.0,832567.0,54552.0,875575.8190472791,-6466.180952720926,11543.180952720926,875395.135225439,11723.864774561021,6,cv_test
2018-11-01,3,277537.0,65949.0,63627.0,232959.0,5077.0,887119.0,False,Gulf Coast,887119.0,881191.0,-277537.0,-65949.0,-46900.0,840219.0,40972.0,882171.3919057515,-4947.608094248455,-980.391905751545,882348.5332936492,-1157.533293649205,6,cv_test
2018-12-01,3,290610.0,68130.0,60479.0,242170.0,-5928.0,881191.0,False,Gulf Coast,881191.0,881131.0,-290610.0,-68130.0,-56091.0,825100.0,56031.0,874651.5857925147,-6539.414207485272,6479.414207485272,874708.0363640141,6422.963635985856,6,cv_test
2019-01-01,3,274595.0,76053.0,64295.0,239856.0,-60.0,881131.0,False,Gulf Coast,881131.0,878584.0,-274595.0,-76053.0,-46497.0,834634.0,43950.0,875890.3642769228,-5240.635723077226,2693.6357230772264,876393.1548255525,2190.845174447517,6,cv_test
2019-02-01,3,240551.0,76025.0,50196.0,214122.0,-2547.0,878584.0,False,Gulf Coast,878584.0,883034.0,-240551.0,-76025.0,-52258.0,826326.0,56708.0,872788.4323884941,-5795.5676115058595,10245.56761150586,873280.2633077685,9753.736692231498,6,cv_test
2019-03-01,3,264130.0,77838.0,54407.0,243610.0,4450.0,883034.0,False,Gulf Coast,883034.0,891193.0,-264130.0,-77838.0,-43951.0,839083.0,52110.0,879967.2386831128,-3066.7613168872194,11225.76131688722,881166.2512040506,10026.748795949388,6,cv_test
2019-04-01,3,263752.0,80987.0,55336.0,240183.0,8159.0,891193.0,False,Gulf Coast,891193.0,889878.0,-263752.0,-80987.0,-49220.0,841973.0,47905.0,886126.5827336131,-5066.41726638691,3751.4172663869103,886483.5863285065,3394.4136714935303,6,cv_test
2019-05-01,3,280897.0,85989.0,63734.0,248400.0,-1315.0,889878.0,False,Gulf Coast,889878.0,878690.0,-280897.0,-85989.0,-54752.0,835126.0,43564.0,882155.4706586873,-7722.529341312707,-3465.4706586872926,888131.6668438922,-9441.666843892192,7,cv_test
2019-06-01,3,273773.0,87919.0,52241.0,241750.0,-11188.0,878690.0,False,Gulf Coast,878690.0,871011.0,-273773.0,-87919.0,-67701.0,810989.0,60022.0,868990.5471194951,-9699.45288050489,2020.4528805048903,875422.6839384827,-4411.68393848266,7,cv_test
2019-07-01,3,279199.0,76037.0,50581.0,239425.0,-7679.0,871011.0,False,Gulf Coast,871011.0,872940.0,-279199.0,-76037.0,-65230.0,805781.0,67159.0,863013.6280122647,-7997.3719877352705,9926.37198773527,869548.5263472138,3391.473652786226,7,cv_test
2019-08-01,3,282182.0,80370.0,50140.0,258986.0,1929.0,872940.0,False,Gulf Coast,872940.0,865421.0,-282182.0,-80370.0,-53426.0,819514.0,45907.0,868687.1755722408,-4252.824427759158,-3266.1755722408416,875732.2904467046,-10311.290446704603,7,cv_test
2019-09-01,3,261038.0,83531.0,42538.0,250688.0,-7519.0,865421.0,False,Gulf Coast,865421.0,864734.0,-261038.0,-83531.0,-51343.0,814078.0,50656.0,862348.5692733907,-3072.430726609309,2385.430726609309,869287.6598555134,-4553.659855513368,7,cv_test
2019-10-01,3,258510.0,99752.0,37712.0,261672.0,-687.0,864734.0,False,Gulf Coast,864734.0,863236.0,-258510.0,-99752.0,-58878.0,805856.0,57380.0,859808.0037495845,-4925.996250415454,3427.9962504154537,867574.325402955,-4338.325402954943,7,cv_test
2019-11-01,3,265681.0,86590.0,36792.0,259495.0,-1498.0,863236.0,False,Gulf Coast,863236.0,854758.0,-265681.0,-86590.0,-55984.0,807252.0,47506.0,860028.5104095788,-3207.4895904212026,-5270.510409578797,867510.6706426971,-12752.670642697136,7,cv_test
2019-12-01,3,279028.0,103977.0,47360.0,269008.0,-8478.0,854758.0,False,Gulf Coast,854758.0,862880.0,-279028.0,-103977.0,-66637.0,788121.0,74759.0,846526.9622976976,-8231.037702302448,16353.037702302448,855740.119401114,7139.880598886055,7,cv_test
2020-01-01,3,272540.0,92700.0,46527.0,269978.0,8122.0,862880.0,False,Gulf Coast,862880.0,876756.0,-272540.0,-92700.0,-48735.0,814145.0,62611.0,860188.0060290805,-2691.993970919517,16567.993970919517,868313.2391680179,8442.76083198213,7,cv_test
2020-02-01,3,243346.0,96678.0,41507.0,251946.0,13876.0,876756.0,False,Gulf Coast,876756.0,886386.0,-243346.0,-96678.0,-46571.0,830185.0,56201.0,874103.1495914597,-2652.85040854034,12282.85040854034,880432.4958601122,5953.504139887751,7,cv_test
2020-03-01,3,261727.0,106656.0,46865.0,270897.0,9630.0,886386.0,False,Gulf Coast,886386.0,916045.0,-261727.0,-106656.0,-50621.0,835765.0,80280.0,881935.2295988565,-4450.770401143469,34109.77040114347,888892.4105100597,27152.58948994032,7,cv_test
2020-04-01,3,217152.0,81278.0,43023.0,246615.0,29659.0,916045.0,False,Gulf Coast,916045.0,934148.0,-217152.0,-81278.0,-8792.0,907253.0,26895.0,923394.5073667192,7349.50736671919,10753.49263328081,925922.3341517249,8225.665848275064,7,cv_test
2020-05-01,3,221336.0,89537.0,68651.0,210863.0,18103.0,934148.0,False,Gulf Coast,934148.0,956570.0,-221336.0,-89537.0,-31359.0,902789.0,53781.0,929296.045103537,-4851.954896462965,27273.954896462965,930429.9232293327,26140.076770667336,7,cv_test
2020-06-01,3,224330.0,77253.0,66304.0,217591.0,22422.0,956570.0,False,Gulf Coast,956570.0,944808.0,-224330.0,-77253.0,-17688.0,938882.0,5926.0,956525.5270199327,-44.47298006725032,-11717.52701993275,955994.6359160228,-11186.635916022817,7,cv_test
2020-07-01,3,240724.0,98895.0,58815.0,233471.0,-11762.0,944808.0,False,Gulf Coast,944808.0,920344.0,-240724.0,-98895.0,-47333.0,897475.0,22869.0,937498.4530981217,-7309.546901878319,-17154.45309812168,939263.5959964937,-18919.595996493706,7,cv_test
2020-08-01,3,228684.0,99124.0,36555.0,217752.0,-24464.0,920344.0,False,Gulf Coast,920344.0,912855.0,-228684.0,-99124.0,-73501.0,846843.0,66012.0,909065.1405939125,-11278.859406087548,3789.8594060875475,911737.9934659535,1117.0065340464935,7,cv_test
2020-09-01,3,209989.0,86159.0,36543.0,220810.0,-7489.0,912855.0,False,Gulf Coast,912855.0,900201.0,-209989.0,-86159.0,-38795.0,874060.0,26141.0,911814.0900219419,-1040.9099780580727,-11613.090021941927,914038.697795672,-13837.697795671993,7,cv_test
2020-10-01,3,218513.0,83975.0,37379.0,215299.0,-12654.0,900201.0,False,Gulf Coast,900201.0,909291.0,-218513.0,-83975.0,-49810.0,850391.0,58900.0,896199.8643132183,-4001.135686781723,13091.135686781723,899230.0867835156,10060.913216484361,7,cv_test
2020-11-01,3,228017.0,76029.0,36221.0,229097.0,9090.0,909291.0,False,Gulf Coast,909291.0,896960.0,-228017.0,-76029.0,-38728.0,870563.0,26397.0,909437.4998648881,146.49986488814466,-12477.499864888145,912103.3601184402,-15143.360118440236,7,cv_test
2020-12-01,3,240269.0,97973.0,37041.0,237728.0,-12331.0,896960.0,False,Gulf Coast,896960.0,896086.0,-240269.0,-97973.0,-63473.0,833487.0,62599.0,889537.4300373323,-7422.5699626676505,6548.5699626676505,894302.7217800299,1783.2782199700596,7,cv_test
2021-01-01,3,245489.0,93776.0,38590.0,238828.0,-874.0,896086.0,False,Gulf Coast,896086.0,915386.0,-245489.0,-93776.0,-61847.0,834239.0,81147.0,889208.1389118041,-6877.861088195932,26177.861088195932,894017.0474359553,21368.95256404474,7,cv_test
2021-02-01,3,169035.0,66482.0,28380.0,187782.0,19300.0,915386.0,False,Gulf Coast,915386.0,932466.0,-169035.0,-66482.0,-19355.0,896031.0,36435.0,920464.7448063998,5078.744806399802,12001.255193600198,920953.182910188,11512.817089812015,8,cv_test
2021-03-01,3,232935.0,81282.0,35768.0,247835.0,17080.0,932466.0,False,Gulf Coast,932466.0,906599.0,-232935.0,-81282.0,-30614.0,901852.0,4747.0,935019.2553476209,2553.2553476209287,-28420.25534762093,937880.5528379282,-31281.552837928175,8,cv_test
2021-04-01,3,254083.0,89413.0,36361.0,237985.0,-25867.0,906599.0,False,Gulf Coast,906599.0,888487.0,-254083.0,-89413.0,-69150.0,837449.0,51038.0,898264.0941936187,-8334.905806381255,-9777.094193618745,903247.1583992133,-14760.158399213338,8,cv_test
2021-05-01,3,263225.0,82726.0,38544.0,248095.0,-18112.0,888487.0,False,Gulf Coast,888487.0,865066.0,-263225.0,-82726.0,-59312.0,829175.0,35891.0,883562.663357227,-4924.336642773007,-18496.663357226993,889819.0742874171,-24753.074287417112,8,cv_test
2021-06-01,3,258213.0,96461.0,40935.0,239925.0,-23421.0,865066.0,False,Gulf Coast,865066.0,863624.0,-258213.0,-96461.0,-73814.0,791252.0,72372.0,854956.202391719,-10109.79760828102,8667.79760828102,863198.2857575847,425.71424241526984,8,cv_test
2021-07-01,3,262710.0,79541.0,46607.0,252452.0,-1442.0,863624.0,False,Gulf Coast,863624.0,847675.0,-262710.0,-79541.0,-43192.0,820432.0,27243.0,862460.4362303815,-1163.563769618515,-14785.436230381485,870392.1349907026,-22717.134990702616,8,cv_test
2021-08-01,3,258163.0,88335.0,40937.0,247116.0,-15949.0,847675.0,False,Gulf Coast,847675.0,846108.0,-258163.0,-88335.0,-58445.0,789230.0,56878.0,842709.0421506328,-4965.9578493671725,3398.9578493671725,851866.9571111075,-5758.957111107535,8,cv_test
2021-09-01,3,232365.0,73977.0,46494.0,226299.0,-1567.0,846108.0,False,Gulf Coast,846108.0,858522.0,-232365.0,-73977.0,-33549.0,812559.0,45963.0,846891.7860791973,783.7860791973071,11630.213920802693,854500.3954314712,4021.6045685288263,8,cv_test
2021-10-01,3,247890.0,84950.0,38950.0,254700.0,12414.0,858522.0,False,Gulf Coast,858522.0,839483.0,-247890.0,-84950.0,-39190.0,819332.0,20151.0,859351.9437812727,829.943781272741,-19868.94378127274,867683.6204616881,-28200.620461688144,8,cv_test
2021-11-01,3,254392.0,92883.0,35143.0,251565.0,-19039.0,839483.0,False,Gulf Coast,839483.0,818876.0,-254392.0,-92883.0,-60567.0,778916.0,39960.0,834823.8711790261,-4659.128820973914,-15947.871179026086,844771.2951026605,-25895.295102660544,8,cv_test
2021-12-01,3,263027.0,101930.0,33080.0,256771.0,-20607.0,818876.0,False,Gulf Coast,818876.0,809576.0,-263027.0,-101930.0,-75106.0,743770.0,65806.0,810589.9444203805,-8286.055579619482,-1013.9444203805178,822609.8164323354,-13033.816432335414,8,cv_test
2022-01-01,3,254725.0,101086.0,40840.0,251391.0,-9300.0,809576.0,False,Gulf Coast,809576.0,803457.0,-254725.0,-101086.0,-63580.0,745996.0,57461.0,803083.1558620272,-6492.844137972803,373.84413797280286,815491.7326434709,-12034.732643470867,8,cv_test
2022-02-01,3,228755.0,87236.0,33943.0,227279.0,-6119.0,803457.0,False,Gulf Coast,803457.0,793798.0,-228755.0,-87236.0,-54769.0,748688.0,45110.0,800225.2396583355,-3231.7603416645434,-6427.239658335457,811160.0467035428,-17362.046703542816,8,cv_test
2022-03-01,3,267871.0,94535.0,40084.0,260889.0,-9659.0,793798.0,False,Gulf Coast,793798.0,780525.0,-267871.0,-94535.0,-61433.0,732365.0,48160.0,789069.0935103477,-4728.906489652349,-8544.093510347651,802605.089501942,-22080.089501942042,8,cv_test
2022-04-01,3,259598.0,101643.0,37049.0,257111.0,-13273.0,780525.0,False,Gulf Coast,780525.0,755399.0,-259598.0,-101643.0,-67081.0,713444.0,41955.0,774274.5015690867,-6250.498430913314,-18875.501569086686,788800.2242750166,-33401.224275016575,8,cv_test
2022-05-01,3,275074.0,100214.0,44668.0,259899.0,-25126.0,755399.0,False,Gulf Coast,755399.0,728278.0,-275074.0,-100214.0,-70721.0,684678.0,43600.0,747598.8363390869,-7800.163660913124,-19320.836339086876,764070.3835832459,-35792.383583245915,8,cv_test
2022-06-01,3,268411.0,99454.0,40007.0,255945.0,-27121.0,728278.0,False,Gulf Coast,728278.0,701873.0,-268411.0,-99454.0,-71913.0,656365.0,45508.0,721076.5201717485,-7201.479828251526,-19203.520171748474,739021.0244164955,-37148.024416495464,8,cv_test
2022-07-01,3,279234.0,109262.0,50679.0,267341.0,-26405.0,701873.0,False,Gulf Coast,701873.0,680061.0,-279234.0,-109262.0,-70476.0,631397.0,48664.0,693640.4599008897,-8232.540099110338,-13579.459900889662,714441.7669459676,-34380.76694596757,8,cv_test
2022-08-01,3,276575.0,106065.0,37472.0,271727.0,-21812.0,680061.0,False,Gulf Coast,680061.0,656779.0,-276575.0,-106065.0,-73441.0,606620.0,50159.0,673723.9516308944,-6337.048369105556,-16944.951630894444,695716.6855929677,-38937.68559296767,8,cv_test
2022-09-01,3,264249.0,108407.0,35132.0,269962.0,-23282.0,656779.0,False,Gulf Coast,656779.0,643035.0,-264249.0,-108407.0,-67562.0,589217.0,53818.0,652389.1900087356,-4389.8099912643665,-9354.190008735633,675786.565566069,-32751.56556606898,8,cv_test
2022-10-01,3,261787.0,121520.0,35278.0,279603.0,-13744.0,643035.0,False,Gulf Coast,643035.0,617247.0,-261787.0,-121520.0,-68426.0,574609.0,42638.0,638116.2723382578,-4918.727661742247,-20869.272338257753,663364.2908996197,-46117.29089961969,8,cv_test
2022-11-01,3,266602.0,120608.0,30404.0,270993.0,-25788.0,617247.0,False,Gulf Coast,617247.0,615091.0,-266602.0,-120608.0,-85813.0,531434.0,83657.0,608486.1724867518,-8760.827513248194,6604.827513248194,599919.4837155892,15171.516284410842,9,cv_test
2022-12-01,3,252026.0,112379.0,34367.0,277857.0,-2156.0,615091.0,False,Gulf Coast,615091.0,627659.0,-252026.0,-112379.0,-52181.0,562910.0,64749.0,615474.4967234269,383.49672342685517,12184.503276573145,604491.9012105693,23167.09878943069,9,cv_test
2023-01-01,3,252976.0,103032.0,39696.0,286858.0,12568.0,627659.0,False,Gulf Coast,627659.0,634789.0,-252976.0,-103032.0,-29454.0,598205.0,36584.0,634107.7473306967,6448.747330696671,681.2526693033287,621930.4970818829,12858.502918117098,9,cv_test
2023-02-01,3,224632.0,111799.0,39201.0,255849.0,7130.0,634789.0,False,Gulf Coast,634789.0,632979.0,-224632.0,-111799.0,-41381.0,593408.0,39571.0,636060.1824997512,1271.1824997512158,-3081.182499751216,625889.1772101199,7089.822789880098,9,cv_test
2023-03-01,3,261306.0,133647.0,39962.0,290499.0,-1810.0,632979.0,False,Gulf Coast,632979.0,616409.0,-261306.0,-133647.0,-64492.0,568487.0,47922.0,628190.7326319828,-4788.26736801723,-11781.73263198277,619026.5860059006,-2617.5860059006372,9,cv_test
2023-04-01,3,261552.0,122740.0,36960.0,276266.0,-16570.0,616409.0,False,Gulf Coast,616409.0,604090.0,-261552.0,-122740.0,-71066.0,545343.0,58747.0,610646.4078612169,-5762.592138783075,-6556.407861216925,601263.1944802226,2826.80551977735,9,cv_test
2023-05-01,3,276503.0,115857.0,40033.0,284073.0,-12319.0,604090.0,False,Gulf Coast,604090.0,593587.0,-276503.0,-115857.0,-68254.0,535836.0,57751.0,599594.0847246603,-4495.915275339736,-6007.084724660264,589302.8756215669,4284.124378433102,9,cv_test
2023-06-01,3,264639.0,113748.0,41969.0,275579.0,-10503.0,593587.0,False,Gulf Coast,593587.0,591983.0,-264639.0,-113748.0,-60839.0,532748.0,59235.0,590634.7484209612,-2952.251579038799,1348.2515790387988,579708.6218235274,12274.378176472615,9,cv_test
2023-07-01,3,280117.0,118548.0,45905.0,290083.0,-1604.0,591983.0,False,Gulf Coast,591983.0,582019.0,-280117.0,-118548.0,-62677.0,529306.0,52713.0,588319.0488467412,-3663.951153258793,-6300.048846741207,577316.5945324167,4702.405467583332,9,cv_test
2023-08-01,3,274111.0,132718.0,45200.0,290856.0,-9964.0,582019.0,False,Gulf Coast,582019.0,589125.0,-274111.0,-132718.0,-70773.0,511246.0,77879.0,575525.7436426858,-6493.2563573141815,13599.256357314182,564921.5226970239,24203.47730297607,9,cv_test
2023-09-01,3,263607.0,119115.0,44042.0,284083.0,7106.0,589125.0,False,Gulf Coast,589125.0,595213.0,-263607.0,-119115.0,-54597.0,534528.0,60685.0,587581.8890089267,-1543.1109910733066,7631.110991073307,576066.4601679476,19146.539832052425,9,cv_test
2023-10-01,3,259375.0,124564.0,36369.0,293217.0,6088.0,595213.0,False,Gulf Coast,595213.0,599648.0,-259375.0,-124564.0,-54353.0,540860.0,58788.0,594851.62864133,-361.37135866994504,4796.371358669945,583182.7000135792,16465.29998642078,9,cv_test
2023-11-01,3,261731.0,114341.0,37031.0,286416.0,4435.0,599648.0,False,Gulf Coast,599648.0,582167.0,-261731.0,-114341.0,-52625.0,547023.0,35144.0,599972.4624609038,324.4624609038001,-17805.4624609038,588332.5906835479,-6165.590683547896,9,cv_test
2023-12-01,3,280359.0,139372.0,44940.0,295618.0,-17481.0,582167.0,False,Gulf Coast,582167.0,598600.0,-280359.0,-139372.0,-79173.0,502994.0,95606.0,573268.7442555473,-8898.255744452705,25331.255744452705,563215.9221942619,35384.07780573808,9,cv_test
2024-01-01,3,252784.0,119016.0,37743.0,281370.0,16433.0,598600.0,False,Gulf Coast,598600.0,608050.0,-252784.0,-119016.0,-52687.0,545913.0,62137.0,598261.9575867878,-338.04241321224254,9788.042413212243,586846.6323121442,21203.367687855847,9,cv_test
2024-02-01,3,231610.0,128916.0,38658.0,273863.0,9450.0,608050.0,False,Gulf Coast,608050.0,609462.0,-231610.0,-128916.0,-48005.0,560045.0,49417.0,607659.5237514535,-390.4762485465035,1802.4762485465035,596770.3369248586,12691.663075141376,9,cv_test
2024-03-01,3,269574.0,128611.0,37916.0,295546.0,1412.0,609462.0,False,Gulf Coast,609462.0,629996.0,-269574.0,-128611.0,-64723.0,544739.0,85257.0,605795.6845666381,-3666.315433361917,24200.315433361917,595415.3614121762,34580.638587823836,9,cv_test
2024-04-01,3,261869.0,115777.0,41003.0,289031.0,20534.0,629996.0,False,Gulf Coast,629996.0,629892.0,-261869.0,-115777.0,-47612.0,582384.0,47508.0,630678.914424482,682.9144244820345,-786.9144244820345,620008.3770843258,9883.622915674234,9,cv_test
2024-05-01,3,281509.0,126103.0,48547.0,298151.0,-104.0,629892.0,False,Gulf Coast,629892.0,624154.0,-281509.0,-126103.0,-60914.0,568978.0,55176.0,625667.9198008504,-4224.080199149554,-1513.9198008504463,616085.665345694,8068.334654305945,9,cv_test
2024-06-01,3,274635.0,120661.0,42827.0,290640.0,-5738.0,624154.0,False,Gulf Coast,624154.0,613406.0,-274635.0,-120661.0,-61829.0,562325.0,51081.0,620645.2361688694,-3508.763831130578,-7239.236168869422,610769.4300432692,2636.5699567308184,9,cv_test
2024-07-01,3,278793.0,128627.0,41374.0,299829.0,-10748.0,613406.0,False,Gulf Coast,613406.0,614415.0,-278793.0,-128627.0,-66217.0,547189.0,67226.0,608976.3717451779,-4429.628254822106,5438.628254822106,598851.871315643,15563.128684357041,9,cv_test
2024-08-01,3,283408.0,119159.0,38652.0,305306.0,1009.0,614415.0,False,Gulf Coast,614415.0,616735.0,-283408.0,-119159.0,-58609.0,555806.0,60929.0,613278.5298764937,-1136.4701235062676,3456.4701235062676,613400.6295806842,3334.370419315761,10,cv_test
2024-09-01,3,263617.0,108227.0,40458.0,287414.0,2320.0,616735.0,False,Gulf Coast,616735.0,628939.0,-263617.0,-108227.0,-43972.0,572763.0,56176.0,619066.6147474155,2331.6147474155296,9872.38525258447,618515.9129265599,10423.087073440081,10,cv_test
2024-10-01,3,276911.0,117914.0,39845.0,306555.0,12204.0,628939.0,False,Gulf Coast,628939.0,624167.0,-276911.0,-117914.0,-48425.0,580514.0,43653.0,630256.0628913693,1317.0628913693363,-6089.062891369336,630136.2500950369,-5969.2500950369285,10,cv_test
2024-11-01,3,275638.0,125233.0,41504.0,290461.0,-4772.0,624167.0,False,Gulf Coast,624167.0,621631.0,-275638.0,-125233.0,-68906.0,555261.0,66370.0,618676.3585158598,-5490.641484140186,2954.6414841401856,619334.8297455357,2296.1702544642612,10,cv_test
2024-12-01,3,291097.0,112566.0,40653.0,303509.0,-2536.0,621631.0,False,Gulf Coast,621631.0,629758.0,-291097.0,-112566.0,-59501.0,562130.0,67628.0,620238.6195872704,-1392.3804127295734,9519.380412729573,620386.0649142814,9371.935085718636,10,cv_test
2025-01-01,3,258388.0,115741.0,37857.0,296245.0,8127.0,629758.0,False,Gulf Coast,629758.0,636603.0,-258388.0,-115741.0,-40027.0,589731.0,46872.0,633240.6475439864,3482.6475439864444,3362.3524560135556,632681.6546230629,3921.345376937068,10,cv_test
2025-02-01,3,230318.0,117342.0,31912.0,271799.0,6845.0,636603.0,False,Gulf Coast,636603.0,642891.0,-230318.0,-117342.0,-43949.0,592654.0,50237.0,638622.1679335102,2019.1679335101508,4268.832066489849,637909.9214126174,4981.078587382566,10,cv_test
2025-03-01,3,277844.0,123178.0,38015.0,305107.0,6288.0,642891.0,False,Gulf Coast,642891.0,644388.0,-277844.0,-123178.0,-57900.0,584991.0,59397.0,641389.5152340432,-1501.4847659567604,2998.4847659567604,641663.1565538123,2724.843446187675,10,cv_test
2025-04-01,3,278631.0,112557.0,36493.0,296093.0,1497.0,644388.0,False,Gulf Coast,644388.0,642323.0,-278631.0,-112557.0,-58602.0,585786.0,56537.0,643223.737436623,-1164.2625633770367,-900.7374366229633,643252.1238611302,-929.1238611302106,10,cv_test
2025-05-01,3,290030.0,109144.0,36270.0,306115.0,-2065.0,642323.0,False,Gulf Coast,642323.0,632950.0,-290030.0,-109144.0,-56789.0,585534.0,47416.0,642390.0744368882,67.07443688821513,-9440.074436888215,642328.4362910248,-9378.436291024787,10,cv_test
2025-06-01,3,280709.0,107697.0,37017.0,300259.0,-9373.0,632950.0,False,Gulf Coast,632950.0,644270.0,-280709.0,-107697.0,-51130.0,581820.0,62450.0,634339.406513762,1389.4065137619618,9930.593486238038,634021.6431117568,10248.35688824323,10,cv_test
2025-07-01,3,285777.0,103173.0,34331.0,314908.0,11320.0,644270.0,False,Gulf Coast,644270.0,640338.0,-285777.0,-103173.0,-39711.0,604559.0,35779.0,649900.3382823669,5630.338282366865,-9562.338282366865,649139.4380948084,-8801.43809480837,10,cv_test
2025-08-01,3,284788.0,119926.0,38210.0,317216.0,-3932.0,640338.0,False,Gulf Coast,640338.0,637300.0,-284788.0,-119926.0,-49288.0,591050.0,46250.0,641881.5602570846,1543.5602570845513,-4581.560257084551,641862.7503001501,-4562.750300150132,10,cv_test
2025-09-01,3,265753.0,126454.0,35450.0,306911.0,-3038.0,637300.0,False,Gulf Coast,637300.0,644610.0,-265753.0,-126454.0,-49846.0,587454.0,57156.0,638226.1014020396,926.1014020396397,6383.89859796036,638164.4870101213,6445.5129898786545,10,cv_test
2025-10-01,3,264363.0,133618.0,29851.0,317922.0,7310.0,644610.0,False,Gulf Coast,644610.0,651840.0,-264363.0,-133618.0,-50208.0,594402.0,57438.0,646201.8971090333,1591.897109033307,5638.102890966693,646136.7875546264,5703.212445373647,10,cv_test
2025-11-01,3,275502.0,112885.0,33474.0,306488.0,7230.0,651840.0,False,Gulf Coast,651840.0,641399.0,-275502.0,-112885.0,-48425.0,603415.0,37984.0,654160.8751689349,2320.87516893493,-12761.87516893493,653817.2149377175,-12418.214937717537,10,cv_test
2025-12-01,3,292782.0,124445.0,32066.0,314705.0,-10441.0,641399.0,False,Gulf Coast,641399.0,639513.0,-292782.0,-124445.0,-70456.0,570943.0,68570.0,637865.4425139974,-3533.5574860025663,1647.5574860025663,638386.5085264356,1126.4914735644124,10,cv_test
2026-01-01,3,276138.0,118590.0,42359.0,305326.0,-1886.0,639513.0,False,Gulf Coast,639513.0,665153.0,-276138.0,-118590.0,-47043.0,592470.0,72683.0,640579.5340352292,1066.5340352292405,24573.46596477076,640567.1174741881,24585.882525811903,10,cv_test
2026-02-01,3,244527.0,116561.0,38137.0,285912.0,25640.0,665153.0,False,Gulf Coast,665153.0,675361.0,-244527.0,-116561.0,-37039.0,628114.0,47247.0,668396.2611620853,3243.261162085342,6964.738837914658,667881.6918979126,7479.308102087351,10,cv_test
2026-03-01,3,287565.0,121672.0,46143.0,315913.0,10208.0,675361.0,False,Gulf Coast,675361.0,653282.0,-287565.0,-121672.0,-47181.0,628180.0,25102.0,675646.4512043246,285.4512043246068,-22364.451204324607,676055.5452877447,-22773.545287744724,10,cv_test
2026-04-01,3,280808.0,163062.0,36891.0,312731.0,-22079.0,653282.0,False,Gulf Coast,653282.0,599784.0,-280808.0,-163062.0,-94248.0,559034.0,40750.0,639891.1150969461,-13390.88490305387,-40107.11509694613,642085.4817870107,-42301.48178701068,10,cv_test
2026-05-01,3,296239.0,173714.0,39653.0,316242.0,-53498.0,599784.0,False,Gulf Coast,599784.0,,-296239.0,-173714.0,-114058.0,485726.0,,580890.3239949754,-18893.67600502458,,,,,forecast
2007-01-01,4,16833.0,24.0,11133.0,10939.0,-135.0,12495.0,False,Rocky Mountain,12495.0,11811.0,-16833.0,-24.0,5215.0,17710.0,-5899.0,12693.269803316738,198.26980331673803,-882.269803316738,,,,initial_train
2007-02-01,4,15444.0,14.0,9395.0,10100.0,-684.0,11811.0,False,Rocky Mountain,11811.0,12458.0,-15444.0,-14.0,4037.0,15848.0,-3390.0,12106.208165750148,295.2081657501476,351.7918342498524,,,,initial_train
2007-03-01,4,16561.0,27.0,10247.0,11465.0,647.0,12458.0,False,Rocky Mountain,12458.0,12193.0,-16561.0,-27.0,5124.0,17582.0,-5389.0,12702.814815804151,244.8148158041513,-509.8148158041513,,,,initial_train
2007-04-01,4,15506.0,20.0,9097.0,11274.0,-265.0,12193.0,False,Rocky Mountain,12193.0,13036.0,-15506.0,-20.0,4845.0,17038.0,-4002.0,12511.949949536809,318.9499495368091,524.0500504631909,,,,initial_train
2007-05-01,4,15903.0,28.0,9370.0,11708.0,843.0,13036.0,False,Rocky Mountain,13036.0,13297.0,-15903.0,-28.0,5147.0,18183.0,-4886.0,13279.032951712723,243.03295171272293,17.967048287277066,,,,initial_train
2007-06-01,4,17155.0,30.0,10778.0,11188.0,261.0,13297.0,False,Rocky Mountain,13297.0,12538.0,-17155.0,-30.0,4781.0,18078.0,-5540.0,13417.605943588582,120.6059435885818,-879.6059435885818,,,,initial_train
2007-07-01,4,18255.0,28.0,11216.0,11400.0,-759.0,12538.0,False,Rocky Mountain,12538.0,11990.0,-18255.0,-28.0,4333.0,16871.0,-4881.0,12675.4020625551,137.4020625551002,-685.4020625551002,,,,initial_train
2007-08-01,4,17166.0,27.0,10972.0,11554.0,-548.0,11990.0,False,Rocky Mountain,11990.0,12832.0,-17166.0,-27.0,5333.0,17323.0,-4491.0,12247.162144004818,257.1621440048184,584.8378559951816,,,,initial_train
